고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익
6140,IN-2012-70535,2013-10-23,2013-10-24,특급 배송,AJ-10795,현주석,기업 고객,수성구,대구광역시,대한민국,영남,TEC-MA-10002226,사무기기,전산기기,"Epson Phone, Red",143428.32,2,0.1,6340.32
6141,IN-2012-70535,2013-10-23,2013-10-24,특급 배송,AJ-10795,현주석,기업 고객,수성구,대구광역시,대한민국,영남,OFF-AR-10001529,사무용품,필기구,"Sanford Pens, Fluorescent",45385.92,4,0.1,9522.72
6151,ID-2012-64088,2013-12-23,2013-12-29,표준 배송,CR-12625,신형철,홈 오피스,동구,울산광역시,대한민국,영남,OFF-AR-10001952,사무용품,필기구,"BIC Canvas, Easy-Erase",120558.186,3,0.27,-67.014
6159,ID-2012-78648,2013-06-28,2013-06-28,당일 배송,SC-20575,백재선,소비자,완도군,전라남도,대한민국,호남,OFF-LA-10002289,사무용품,라벨,"Hon Shipping Labels, Adjustable",25529.58,3,0.1,-358.02
6160,IN-2012-33589,2013-03-26,2013-03-27,특급 배송,GG-14650,오지은,기업 고객,서천군,충청남도,대한민국,충청,OFF-ST-10002967,사무용품,수납용품,"Rogers Folders, Blue",62607.6,2,0,30661.2
6161,IN-2012-33589,2013-03-26,2013-03-27,특급 배송,GG-14650,오지은,기업 고객,서천군,충청남도,대한민국,충청,TEC-PH-10004261,사무기기,전화기,"Nokia Signal Booster, Full Size",421637.4,3,0,118054.8
6162,IN-2012-33589,2013-03-26,2013-03-27,특급 배송,GG-14650,오지은,기업 고객,서천군,충청남도,대한민국,충청,FUR-CH-10001752,가구,의자,"Harbour Creations Steel Folding Chair, Black",194738.4,2,0,40881.6
6163,IN-2012-18070,2013-01-31,2013-02-05,표준 배송,BD-11560,조희성,홈 오피스,청주시,충청북도,대한민국,충청,OFF-BI-10000089,사무용품,바인더,"Wilson Jones 3-Hole Punch, Recycled",115668,4,0,56671.2
6193,IN-2012-61372,2013-09-29,2013-10-03,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,영남,OFF-FA-10001246,사무용품,파스너,"OIC Staples, Metal",35067.6,3,0,16799.4
6199,ID-2012-44292,2013-12-26,2014-01-02,표준 배송,DW-13195,류소라,기업 고객,오산시,경기도,대한민국,수도권,OFF-AR-10001132,사무용품,필기구,"BIC Markers, Blue",71440.29,5,0.47,-4141.71
6201,IN-2012-78312,2013-08-18,2013-08-18,당일 배송,SF-20965,박문희,기업 고객,강서구,서울특별시,대한민국,수도권,OFF-EN-10004744,사무용품,봉투,"GlobeWeis Mailers, with clear poly window",193193.1,5,0.1,21374.1
6202,IN-2012-78312,2013-08-18,2013-08-18,당일 배송,SF-20965,박문희,기업 고객,강서구,서울특별시,대한민국,수도권,FUR-CH-10000430,가구,의자,"SAFCO Swivel Stool, Red",770844.6,5,0.1,248349.6
6220,IN-2012-58278,2013-06-14,2013-06-19,표준 배송,JL-15130,우준모,소비자,부평구,인천광역시,대한민국,수도권,OFF-ST-10001719,사무용품,수납용품,"Tenex Trays, Industrial",223135.2,4,0,6609.6
6221,IN-2012-58278,2013-06-14,2013-06-19,표준 배송,JL-15130,우준모,소비자,부평구,인천광역시,대한민국,수도권,OFF-LA-10003273,사무용품,라벨,"Harbour Creations Color Coded Labels, Adjustable",33048,3,0,1927.8
6233,ID-2012-50382,2013-08-30,2013-09-04,표준 배송,SM-20005,심정진,소비자,동구,울산광역시,대한민국,영남,TEC-AC-10002335,사무기기,악세사리,"Belkin Memory Card, USB",316765.08,3,0.1,-24639.12
6243,ID-2012-54974,2013-08-17,2013-08-22,표준 배송,KC-16255,안주찬,기업 고객,오산시,경기도,대한민국,수도권,OFF-LA-10003435,사무용품,라벨,"Harbour Creations File Folder Labels, Laser Printer Compatible",33036.066,7,0.47,-7661.934
6267,IN-2012-12890,2013-06-22,2013-06-26,표준 배송,CT-11995,임지후,소비자,광주시,경기도,대한민국,수도권,OFF-PA-10003654,사무용품,종이,"SanDisk Memo Slips, Recycled",51683.4,3,0,10832.4
6268,IN-2012-12890,2013-06-22,2013-06-26,표준 배송,CT-11995,임지후,소비자,광주시,경기도,대한민국,수도권,OFF-LA-10001764,사무용품,라벨,"Avery Round Labels, Adjustable",10281.6,2,0,489.6
6269,IN-2012-12890,2013-06-22,2013-06-26,표준 배송,CT-11995,임지후,소비자,광주시,경기도,대한민국,수도권,OFF-ST-10003606,사무용품,수납용품,"Smead Box, Single Width",22032,2,0,5508
6287,IN-2012-55884,2013-12-01,2013-12-08,표준 배송,MP-17965,전민정,기업 고객,속초시,강원도,대한민국,강원,OFF-AP-10001130,사무용품,가전,"Breville Toaster, Black",209689.56,3,0.1,83831.76
6288,IN-2012-55884,2013-12-01,2013-12-08,표준 배송,MP-17965,전민정,기업 고객,속초시,강원도,대한민국,강원,OFF-PA-10001818,사무용품,종이,"Green Bar Note Cards, Multicolor",124590.96,4,0.1,17980.56
6302,IN-2012-30040,2013-11-30,2013-12-05,표준 배송,KT-16465,윤규식,소비자,군포시,경기도,대한민국,수도권,OFF-AP-10002104,사무용품,가전,"Hoover Microwave, Red",944438.4,3,0,103825.8
6303,ID-2012-23978,2013-04-12,2013-04-19,표준 배송,SS-20875,정연태,소비자,영광군,전라남도,대한민국,호남,OFF-ST-10004608,사무용품,수납용품,"Smead Shelving, Industrial",501966.072,12,0.17,-42591.528
6304,IN-2012-49241,2013-10-07,2013-10-12,표준 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,수도권,FUR-BO-10004699,가구,책장,"Dania 3-Shelf Cabinet, Mobile",587397.6,4,0,0
6305,IN-2012-49241,2013-10-07,2013-10-12,표준 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,수도권,OFF-SU-10003789,사무용품,일반 사무용품,"Fiskars Box Cutter, Steel",35618.4,1,0,14229
6306,IN-2012-49241,2013-10-07,2013-10-12,표준 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,수도권,OFF-AR-10003023,사무용품,필기구,"Stanley Highlighters, Water Color",54712.8,3,0,11475
6313,IN-2012-53658,2013-01-25,2013-01-27,특급 배송,LW-17215,안병철,소비자,강북구,서울특별시,대한민국,수도권,OFF-PA-10000453,사무용품,종이,"Xerox Cards & Envelopes, 8.5 x 11",100184.4,2,0,35006.4
6316,ID-2012-37782,2013-11-04,2013-11-08,표준 배송,BS-11665,안지우,소비자,밀양시,경상남도,대한민국,영남,FUR-FU-10004074,가구,가구류,"Advantus Stacking Tray, Erganomic",172056.15,9,0.25,-2547.45
6317,IN-2012-60511,2013-03-25,2013-03-31,표준 배송,AB-10060,배명희,홈 오피스,함평군,전라남도,대한민국,호남,OFF-FA-10004739,사무용품,파스너,"Accos Rubber Bands, Bulk Pack",30624.48,2,0.1,10856.88
6326,IN-2012-35353,2013-04-06,2013-04-09,특급 배송,MM-17920,정의정,소비자,당진시,충청남도,대한민국,충청,OFF-FA-10001621,사무용품,파스너,"OIC Rubber Bands, Bulk Pack",47010.78,3,0.1,12493.98
6327,IN-2012-35353,2013-04-06,2013-04-09,특급 배송,MM-17920,정의정,소비자,당진시,충청남도,대한민국,충청,OFF-FA-10003838,사무용품,파스너,"Stockwell Rubber Bands, Assorted Sizes",62378.1,5,0.1,5462.1
6331,ID-2012-49031,2013-03-26,2013-03-30,표준 배송,MF-17665,류동엽,기업 고객,안동시,경상북도,대한민국,영남,OFF-LA-10004877,사무용품,라벨,"Avery File Folder Labels, Laser Printer Compatible",19721.088,4,0.47,-2310.912
6332,ID-2012-49031,2013-03-26,2013-03-30,표준 배송,MF-17665,류동엽,기업 고객,안동시,경상북도,대한민국,영남,OFF-AR-10004138,사무용품,필기구,"Stanley Pens, Easy-Erase",38421.36,5,0.27,4149.36
6333,ID-2012-49031,2013-03-26,2013-03-30,표준 배송,MF-17665,류동엽,기업 고객,안동시,경상북도,대한민국,영남,OFF-FA-10003318,사무용품,파스너,"Stockwell Clamps, Bulk Pack",72770.166,7,0.47,-52322.634
6334,IN-2012-73839,2013-10-28,2013-11-03,표준 배송,VP-21760,유인철,기업 고객,고양시,경기도,대한민국,수도권,OFF-BI-10003917,사무용품,바인더,"Avery Hole Reinforcements, Economy",26134.542,7,0.17,4071.942
6335,IN-2012-73839,2013-10-28,2013-11-03,표준 배송,VP-21760,유인철,기업 고객,고양시,경기도,대한민국,수도권,TEC-AC-10002568,사무기기,악세사리,"Enermax Numeric Keypad, Erganomic",63606.996,2,0.47,-2427.804
6366,ID-2012-39721,2013-05-13,2013-05-18,표준 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,영남,FUR-BO-10004399,가구,책장,"Bush Floating Shelf Set, Pine",491241.996,3,0.07,-5304.204
6367,ID-2012-39721,2013-05-13,2013-05-18,표준 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,영남,FUR-TA-10003222,가구,탁자,"Barricks Wood Table, with Bottom Storage",279452.358,1,0.47,-142368.642
6368,ID-2012-39721,2013-05-13,2013-05-18,표준 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,영남,OFF-EN-10004744,사무용품,봉투,"GlobeWeis Mailers, with clear poly window",91015.416,4,0.47,-46439.784
6369,ID-2012-39721,2013-05-13,2013-05-18,표준 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,영남,FUR-CH-10004694,가구,의자,"Office Star Rocking Chair, Black",103112.208,1,0.27,12689.208
6370,ID-2012-39721,2013-05-13,2013-05-18,표준 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,영남,OFF-EN-10002806,사무용품,봉투,"GlobeWeis Peel and Seal, Recycled",54573.57,5,0.47,-47.43
6371,ID-2012-39721,2013-05-13,2013-05-18,표준 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,영남,TEC-MA-10004533,사무기기,전산기기,"Konica Receipt Printer, Durable",621590.652,6,0.17,67302.252
6396,IN-2012-63703,2013-12-27,2013-12-31,표준 배송,BS-11755,이희진,소비자,남양주시,경기도,대한민국,수도권,TEC-AC-10001022,사무기기,악세사리,"SanDisk Flash Drive, USB",162180,4,0,32436
6403,ID-2012-36172,2013-08-31,2013-09-04,표준 배송,TZ-21445,김수찬,기업 고객,성남시,경기도,대한민국,수도권,OFF-LA-10000195,사무용품,라벨,"Novimex File Folder Labels, Laser Printer Compatible",45441,6,0.1,-4681.8
6404,ID-2012-36172,2013-08-31,2013-09-04,표준 배송,TZ-21445,김수찬,기업 고객,성남시,경기도,대한민국,수도권,OFF-ST-10003206,사무용품,수납용품,"Eldon Shelving, Blue",133348.68,3,0.1,54767.88
6406,IN-2012-40715,2013-07-01,2013-07-05,표준 배송,BF-11170,조민주,홈 오피스,남구,부산광역시,대한민국,영남,FUR-BO-10004852,가구,책장,"Sauder Classic Bookcase, Traditional",578122.74,2,0.35,17775.54
6407,IN-2012-40715,2013-07-01,2013-07-05,표준 배송,BF-11170,조민주,홈 오피스,남구,부산광역시,대한민국,영남,FUR-CH-10002743,가구,의자,"Novimex Chairmat, Adjustable",180019.8,4,0.25,-60006.6
6453,IN-2012-59447,2013-12-26,2013-12-30,표준 배송,DB-13270,박창원,홈 오피스,괴산군,충청북도,대한민국,충청,TEC-AC-10004652,사무기기,악세사리,"Belkin Mouse, Erganomic",78580.8,2,0,17258.4
6454,IN-2012-59447,2013-12-26,2013-12-30,표준 배송,DB-13270,박창원,홈 오피스,괴산군,충청북도,대한민국,충청,OFF-SU-10004306,사무용품,일반 사무용품,"Kleencut Trimmer, Steel",83293.2,2,0,3304.8
6459,IN-2012-54155,2013-08-13,2013-08-17,표준 배송,MA-17560,조미정,홈 오피스,여주시,경기도,대한민국,수도권,TEC-MA-10002471,사무기기,전산기기,"Epson Phone, Durable",137301.588,2,0.17,54559.188
6461,IN-2012-23789,2013-10-07,2013-10-11,빠른 배송,AC-10660,임영선,소비자,북구,광주광역시,대한민국,호남,OFF-LA-10003627,사무용품,라벨,"Novimex Round Labels, Adjustable",8506.8,2,0,1897.2
6462,IN-2012-23789,2013-10-07,2013-10-11,빠른 배송,AC-10660,임영선,소비자,북구,광주광역시,대한민국,호남,FUR-FU-10001471,가구,가구류,"Eldon Door Stop, Durable",433204.2,9,0,160282.8
6466,ID-2012-65124,2013-10-16,2013-10-19,특급 배송,TP-21130,명선용,소비자,수원시,경기도,대한민국,수도권,TEC-PH-10003794,사무기기,전화기,"Nokia Smart Phone, Full Size",650097,2,0.5,-481123.8
6469,ID-2012-55975,2013-02-09,2013-02-13,표준 배송,EH-14005,문승민,홈 오피스,평택시,경기도,대한민국,수도권,FUR-FU-10002223,가구,가구류,"Deflect-O Stacking Tray, Durable",139297.32,6,0.1,23078.52
6472,ID-2012-13884,2013-11-23,2013-11-30,표준 배송,JE-15745,권담비,소비자,공주시,충청남도,대한민국,충청,OFF-AR-10000578,사무용품,필기구,"BIC Pencil Sharpener, Fluorescent",45078.084,2,0.27,-12388.716
6473,ID-2012-13884,2013-11-23,2013-11-30,표준 배송,JE-15745,권담비,소비자,공주시,충청남도,대한민국,충청,OFF-SU-10004077,사무용품,일반 사무용품,"Acme Letter Opener, Easy Grip",34414.596,2,0.47,-3896.604
6484,IN-2012-50641,2013-12-24,2013-12-31,표준 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,충청,OFF-AP-10001335,사무용품,가전,"Hoover Toaster, Black",169462.8,2,0,47430
6485,IN-2012-50641,2013-12-24,2013-12-31,표준 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,충청,TEC-PH-10003491,사무기기,전화기,"Samsung Office Telephone, Full Size",203520.6,3,0,16248.6
6486,IN-2012-50641,2013-12-24,2013-12-31,표준 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,충청,OFF-SU-10002306,사무용품,일반 사무용품,"Elite Scissors, Steel",134211.6,6,0,30844.8
6487,IN-2012-50641,2013-12-24,2013-12-31,표준 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,충청,OFF-PA-10003455,사무용품,종이,"Green Bar Memo Slips, Recycled",34394.4,2,0,10954.8
6488,IN-2012-50641,2013-12-24,2013-12-31,표준 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,충청,FUR-BO-10004917,가구,책장,"Dania Stackable Bookrack, Mobile",248043.6,2,0,91738.8
6492,IN-2012-27716,2013-09-18,2013-09-22,표준 배송,PB-19150,최범재,소비자,곡성군,전라남도,대한민국,호남,OFF-EN-10004462,사무용품,봉투,"Ames Peel and Seal, Security-Tint",129070.8,6,0,24418.8
6498,IN-2012-67000,2013-04-26,2013-04-29,특급 배송,FW-14395,고형석,기업 고객,금천구,서울특별시,대한민국,수도권,OFF-AR-10000054,사무용품,필기구,"Sanford Pencil Sharpener, Water Color",53244,2,0,19155.6
6508,IN-2012-68827,2013-07-28,2013-08-04,표준 배송,MZ-17335,황명희,홈 오피스,구미시,경상북도,대한민국,영남,TEC-CO-10000562,사무기기,복사기,"HP Wireless Fax, Digital",367047,1,0,80722.8
6516,IN-2012-76198,2013-01-26,2013-02-01,표준 배송,AA-10645,차동엽,소비자,중랑구,서울특별시,대한민국,수도권,OFF-AR-10002256,사무용품,필기구,"BIC Sketch Pad, Easy-Erase",349360.2,7,0,55692
6518,ID-2012-60833,2013-08-18,2013-08-18,당일 배송,TC-21295,박희정,소비자,목포시,전라남도,대한민국,호남,OFF-BI-10001067,사무용품,바인더,"Avery Binder, Recycled",40575.6,6,0.5,-22032
6519,ID-2012-60833,2013-08-18,2013-08-18,당일 배송,TC-21295,박희정,소비자,목포시,전라남도,대한민국,호남,OFF-EN-10002081,사무용품,봉투,"Jiffy Mailers, Set of 50",37913.4,2,0.5,-34914.6
6537,IN-2012-47183,2013-04-04,2013-04-08,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,수도권,OFF-SU-10004306,사무용품,일반 사무용품,"Kleencut Trimmer, Steel",166586.4,4,0,6609.6
6538,IN-2012-47183,2013-04-04,2013-04-08,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,수도권,OFF-EN-10001976,사무용품,봉투,"Jiffy Interoffice Envelope, Security-Tint",398534.4,8,0,111384
6539,IN-2012-47183,2013-04-04,2013-04-08,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,수도권,OFF-FA-10000353,사무용품,파스너,"Accos Staples, Metal",33874.2,3,0,275.4
6540,IN-2012-47183,2013-04-04,2013-04-08,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,수도권,TEC-AC-10001735,사무기기,악세사리,"Logitech Mouse, Bluetooth",59731.2,2,0,8323.2
6542,IN-2012-41660,2013-10-06,2013-10-12,표준 배송,VG-21790,백유린,소비자,음성군,충청북도,대한민국,충청,TEC-PH-10000497,사무기기,전화기,"Nokia Office Telephone, Cordless",249622.56,4,0.1,69327.36
6548,ID-2012-77332,2013-03-16,2013-03-20,표준 배송,SA-20830,허영,소비자,금산군,충청남도,대한민국,충청,OFF-AR-10001529,사무용품,필기구,"Sanford Pens, Fluorescent",48537.72,7,0.45,-14222.88
6549,IN-2012-45993,2013-10-15,2013-10-19,빠른 배송,LR-17035,서상주,기업 고객,원주시,강원도,대한민국,강원,TEC-MA-10002468,사무기기,전산기기,"Panasonic Inkjet, White",2216970,7,0,266036.4
6550,IN-2012-45993,2013-10-15,2013-10-19,빠른 배송,LR-17035,서상주,기업 고객,원주시,강원도,대한민국,강원,OFF-LA-10004894,사무용품,라벨,"Hon Shipping Labels, Alphabetical",45655.2,4,0,20440.8
6554,ID-2012-63668,2013-12-11,2013-12-14,빠른 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,호남,FUR-CH-10000602,가구,의자,"Novimex Executive Leather Armchair, Red",685329.84,2,0.27,-215962.56
6555,ID-2012-63668,2013-12-11,2013-12-14,빠른 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,호남,OFF-LA-10002633,사무용품,라벨,"Novimex Shipping Labels, Laser Printer Compatible",11871.576,2,0.47,-6978.024
6556,ID-2012-63668,2013-12-11,2013-12-14,빠른 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,호남,OFF-AR-10002400,사무용품,필기구,"Boston Highlighters, Water Color",114929.01,7,0.27,-30084.39
6572,ID-2012-69940,2013-12-20,2013-12-22,특급 배송,RB-19330,허아라,소비자,서천군,충청남도,대한민국,충청,OFF-BI-10004436,사무용품,바인더,"Acco Hole Reinforcements, Recycled",19333.08,3,0.1,-1780.92
6573,IN-2012-36753,2013-05-25,2013-05-29,표준 배송,MW-18235,한정아,기업 고객,부천시,경기도,대한민국,수도권,TEC-AC-10000860,사무기기,악세사리,"Enermax Numeric Keypad, USB",50618.52,1,0.1,1107.72
6574,IN-2012-36753,2013-05-25,2013-05-29,표준 배송,MW-18235,한정아,기업 고객,부천시,경기도,대한민국,수도권,TEC-AC-10002883,사무기기,악세사리,"Logitech Keyboard, Erganomic",257994.72,4,0.1,88837.92
6575,IN-2012-36753,2013-05-25,2013-05-29,표준 배송,MW-18235,한정아,기업 고객,부천시,경기도,대한민국,수도권,OFF-AR-10001278,사무용품,필기구,"Binney & Smith Pens, Water Color",194322.24,14,0.1,64517.04
6585,IN-2012-64340,2013-05-20,2013-05-20,당일 배송,LP-17080,고성현,소비자,연제구,부산광역시,대한민국,영남,FUR-BO-10004633,가구,책장,"Safco Stackable Bookrack, Traditional",953875.44,7,0.1,21034.44
