고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인,이익
5873,ID-2015-62611,2016-06-04,2016-06-09,표준 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,서울경기,OFF-SU-10002543,사무용품,일반 사무용품,"Stiletto Scissors, Easy Grip",138966.84,6,0.1,-6260.76
5874,ID-2015-62611,2016-06-04,2016-06-09,표준 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,서울경기,OFF-LA-10000370,사무용품,라벨,"Hon Color Coded Labels, Laser Printer Compatible",70557.48,6,0.1,17864.28
5887,IN-2015-47848,2016-11-08,2016-11-12,표준 배송,CJ-11875,최재선,기업 고객,광진구,서울특별시,대한민국,서울경기,OFF-LA-10001658,사무용품,라벨,"Avery Round Labels, 5000 Label Set",20737.62,3,0.1,633.42
5888,IN-2015-23607,2016-10-09,2016-10-13,표준 배송,KD-16495,민주상,기업 고객,과천시,경기도,대한민국,서울경기,TEC-CO-10003682,사무기기,복사기,"Sharp Ink, Digital",1138779,10,0.1,37791
5893,ID-2015-23201,2016-02-01,2016-02-06,표준 배송,SG-20890,민효신,기업 고객,중구,울산광역시,대한민국,영남,OFF-AR-10003673,사무용품,필기구,"Sanford Markers, Fluorescent",22500.18,1,0.1,-2010.42
5894,ID-2015-23201,2016-02-01,2016-02-06,표준 배송,SG-20890,민효신,기업 고객,중구,울산광역시,대한민국,영남,OFF-BI-10000305,사무용품,바인더,"Wilson Jones Index Tab, Durable",7298.1,1,0.1,627.3
5895,ID-2015-23201,2016-02-01,2016-02-06,표준 배송,SG-20890,민효신,기업 고객,중구,울산광역시,대한민국,영남,OFF-BI-10003475,사무용품,바인더,"Wilson Jones Index Tab, Recycled",43761.06,7,0.1,17414.46
5896,ID-2015-23201,2016-02-01,2016-02-06,표준 배송,SG-20890,민효신,기업 고객,중구,울산광역시,대한민국,영남,FUR-BO-10001934,가구,책장,"Bush Library with Doors, Metal",667900.08,2,0.1,-14847.12
5898,IN-2015-57158,2016-11-04,2016-11-08,빠른 배송,EH-13765,강택수,기업 고객,북구,울산광역시,대한민국,영남,FUR-CH-10001415,가구,의자,"Office Star Executive Leather Armchair, Red",862332.48,2,0.1,201188.88
5904,ID-2015-22151,2016-05-26,2016-05-27,특급 배송,JH-15820,한기쁨,소비자,고양시,경기도,대한민국,서울경기,OFF-AR-10002392,사무용품,필기구,"Binney & Smith Highlighters, Blue",76148.1,5,0.1,-3411.9
5905,ID-2015-22151,2016-05-26,2016-05-27,특급 배송,JH-15820,한기쁨,소비자,고양시,경기도,대한민국,서울경기,OFF-EN-10003000,사무용품,봉투,"Cameo Mailers, Recycled",67858.56,2,0.1,22570.56
5906,ID-2015-22151,2016-05-26,2016-05-27,특급 배송,JH-15820,한기쁨,소비자,고양시,경기도,대한민국,서울경기,OFF-FA-10002247,사무용품,파스너,"Stockwell Rubber Bands, Metal",30569.4,2,0.1,6089.4
5912,IN-2015-29893,2016-10-13,2016-10-17,표준 배송,SC-20680,문노아,홈 오피스,진주시,경상남도,대한민국,영남,OFF-LA-10000861,사무용품,라벨,"Avery Color Coded Labels, Alphabetical",80233.2,6,0,35251.2
5918,ID-2015-44768,2016-07-14,2016-07-17,빠른 배송,NM-18520,홍혜지,소비자,중구,울산광역시,대한민국,영남,OFF-EN-10000328,사무용품,봉투,"Kraft Business Envelopes, Set of 50",97822.08,8,0.4,-3280.32
5919,IN-2015-70493,2016-10-23,2016-10-26,빠른 배송,TZ-21445,김수찬,기업 고객,성남시,경기도,대한민국,서울경기,FUR-BO-10000208,가구,책장,"Bush Stackable Bookrack, Mobile",629901,5,0,176256
5920,IN-2015-70493,2016-10-23,2016-10-26,빠른 배송,TZ-21445,김수찬,기업 고객,성남시,경기도,대한민국,서울경기,FUR-CH-10001756,가구,의자,"Novimex Bag Chairs, Adjustable",148257,3,0,63709.2
5925,IN-2015-28640,2016-04-30,2016-05-02,특급 배송,JD-15895,최승일,기업 고객,양평군,경기도,대한민국,서울경기,OFF-FA-10004362,사무용품,파스너,"Stockwell Thumb Tacks, Metal",56129.58,5,0.17,3956.58
5926,IN-2015-28640,2016-04-30,2016-05-02,특급 배송,JD-15895,최승일,기업 고객,양평군,경기도,대한민국,서울경기,OFF-EN-10002425,사무용품,봉투,"Ames Peel and Seal, Set of 50",94937.724,6,0.17,-16140.276
5927,IN-2015-28640,2016-04-30,2016-05-02,특급 배송,JD-15895,최승일,기업 고객,양평군,경기도,대한민국,서울경기,FUR-CH-10000258,가구,의자,"Office Star Steel Folding Chair, Red",478010.862,7,0.27,-137599.938
5937,ID-2015-71039,2016-01-25,2016-01-27,특급 배송,RB-19795,민오성,홈 오피스,포천시,경기도,대한민국,서울경기,TEC-MA-10004116,사무기기,전산기기,"StarTech Inkjet, Wireless",184756.68,1,0.4,-120111.12
5938,ID-2015-71039,2016-01-25,2016-01-27,특급 배송,RB-19795,민오성,홈 오피스,포천시,경기도,대한민국,서울경기,OFF-LA-10002523,사무용품,라벨,"Smead Removable Labels, Laser Printer Compatible",44210.88,7,0.4,-10410.12
5939,IN-2015-51635,2016-01-23,2016-01-23,당일 배송,JK-15625,이윤아,소비자,동대문구,서울특별시,대한민국,서울경기,OFF-AP-10001529,사무용품,가전,"Hamilton Beach Toaster, White",188453.16,4,0.17,63482.76
5940,IN-2015-51635,2016-01-23,2016-01-23,당일 배송,JK-15625,이윤아,소비자,동대문구,서울특별시,대한민국,서울경기,FUR-BO-10001679,가구,책장,"Ikea 3-Shelf Cabinet, Traditional",270237.168,2,0.07,101692.368
5941,IN-2015-51635,2016-01-23,2016-01-23,당일 배송,JK-15625,이윤아,소비자,동대문구,서울특별시,대한민국,서울경기,TEC-CO-10001674,사무기기,복사기,"Sharp Personal Copier, Color",115197.984,1,0.07,38391.984
5942,IN-2015-51635,2016-01-23,2016-01-23,당일 배송,JK-15625,이윤아,소비자,동대문구,서울특별시,대한민국,서울경기,TEC-PH-10004559,사무기기,전화기,"Nokia Speaker Phone, with Caller ID",625552.74,6,0.17,45193.14
5943,IN-2015-51635,2016-01-23,2016-01-23,당일 배송,JK-15625,이윤아,소비자,동대문구,서울특별시,대한민국,서울경기,TEC-AC-10001639,사무기기,악세사리,"Belkin Flash Drive, Erganomic",64466.55,3,0.47,-35320.05
5947,IN-2015-40526,2016-03-30,2016-03-31,특급 배송,PF-19165,노채아,소비자,강남구,서울특별시,대한민국,서울경기,OFF-BI-10000168,사무용품,바인더,"Cardinal Hole Reinforcements, Recycled",40698,7,0,10067.4
5948,IN-2015-40526,2016-03-30,2016-03-31,특급 배송,PF-19165,노채아,소비자,강남구,서울특별시,대한민국,서울경기,TEC-PH-10000297,사무기기,전화기,"Apple Office Telephone, with Caller ID",133171.2,2,0,51897.6
5949,IN-2015-73972,2016-03-20,2016-03-27,표준 배송,BT-11485,고형진,홈 오피스,영등포구,서울특별시,대한민국,서울경기,OFF-ST-10003953,사무용품,수납용품,"Smead File Cart, Industrial",353613.6,3,0.1,70686
5950,IN-2015-19911,2016-07-22,2016-07-25,특급 배송,ED-13885,이병국,홈 오피스,동구,대구광역시,대한민국,영남,TEC-AC-10001438,사무기기,악세사리,"SanDisk Flash Drive, Programmable",125582.4,3,0,21297.6
5951,IN-2015-19911,2016-07-22,2016-07-25,특급 배송,ED-13885,이병국,홈 오피스,동구,대구광역시,대한민국,영남,FUR-BO-10001580,가구,책장,"Dania Stackable Bookrack, Pine",752392.8,6,0,127785.6
5952,IN-2015-19911,2016-07-22,2016-07-25,특급 배송,ED-13885,이병국,홈 오피스,동구,대구광역시,대한민국,영남,OFF-ST-10002395,사무용품,수납용품,"Rogers Lockers, Single Width",1295298,6,0,569894.4
5953,IN-2015-19911,2016-07-22,2016-07-25,특급 배송,ED-13885,이병국,홈 오피스,동구,대구광역시,대한민국,영남,TEC-CO-10000129,사무기기,복사기,"Brother Fax and Copier, Color",590365.8,3,0,129805.2
5954,ID-2015-42647,2016-10-15,2016-10-20,표준 배송,KC-16540,윤원석,소비자,강릉시,강원도,대한민국,강원,FUR-CH-10003836,가구,의자,"Harbour Creations Rocking Chair, Red",328569.642,3,0.27,-4572.558
5962,ID-2015-28066,2016-09-01,2016-09-05,표준 배송,CS-11950,안민혜,소비자,서구,부산광역시,대한민국,영남,OFF-AR-10002727,사무용품,필기구,"Stanley Pencil Sharpener, Fluorescent",27803.16,2,0.45,-8610.84
5963,ID-2015-28066,2016-09-01,2016-09-05,표준 배송,CS-11950,안민혜,소비자,서구,부산광역시,대한민국,영남,OFF-ST-10003203,사무용품,수납용품,"Eldon Lockers, Wire Frame",663034.68,6,0.45,-24180.12
5964,IN-2015-29900,2016-05-14,2016-05-18,표준 배송,SM-20950,김덕수,기업 고객,논산시,충청남도,대한민국,충청,OFF-ST-10003159,사무용품,수납용품,"Smead Trays, Single Width",123205.698,3,0.17,1478.898
5971,IN-2015-63192,2016-03-26,2016-03-26,당일 배송,DB-13660,조성보,소비자,수원시,경기도,대한민국,서울경기,OFF-SU-10004008,사무용품,일반 사무용품,"Kleencut Letter Opener, Steel",26658.72,2,0.45,2423.52
5977,IN-2015-39105,2016-06-30,2016-07-05,표준 배송,JB-16000,백선재,소비자,유성구,대전광역시,대한민국,충청,OFF-SU-10002742,사무용품,일반 사무용품,"Stiletto Trimmer, Serrated",40239,1,0,12454.2
5978,IN-2015-39105,2016-06-30,2016-07-05,표준 배송,JB-16000,백선재,소비자,유성구,대전광역시,대한민국,충청,TEC-CO-10001352,사무기기,복사기,"HP Ink, Digital",392720.4,3,0,129529.8
5980,ID-2015-33680,2016-07-09,2016-07-12,빠른 배송,PT-19090,백지혁,소비자,양천구,서울특별시,대한민국,서울경기,TEC-AC-10004773,사무기기,악세사리,"Memorex Flash Drive, Bluetooth",32986.8,2,0.45,-10832.4
5982,IN-2015-77941,2016-01-18,2016-01-24,표준 배송,EM-14140,전은준,홈 오피스,대덕구,대전광역시,대한민국,충청,FUR-FU-10002459,가구,가구류,"Rubbermaid Door Stop, Duo Pack",223686,5,0,26775
5983,IN-2015-77941,2016-01-18,2016-01-24,표준 배송,EM-14140,전은준,홈 오피스,대덕구,대전광역시,대한민국,충청,OFF-EN-10002630,사무용품,봉투,"Ames Business Envelopes, Recycled",41126.4,3,0,15147
5984,IN-2015-77941,2016-01-18,2016-01-24,표준 배송,EM-14140,전은준,홈 오피스,대덕구,대전광역시,대한민국,충청,TEC-CO-10003570,사무기기,복사기,"Sharp Wireless Fax, High-Speed",1806012,5,0,505665
5985,IN-2015-77941,2016-01-18,2016-01-24,표준 배송,EM-14140,전은준,홈 오피스,대덕구,대전광역시,대한민국,충청,FUR-CH-10004009,가구,의자,"SAFCO Rocking Chair, Set of Two",699516,5,0,160803
5986,IN-2015-77941,2016-01-18,2016-01-24,표준 배송,EM-14140,전은준,홈 오피스,대덕구,대전광역시,대한민국,충청,TEC-AC-10000861,사무기기,악세사리,"SanDisk Router, Erganomic",777729.6,3,0,124389
5990,IN-2015-41485,2016-09-30,2016-10-02,빠른 배송,JH-16180,오선미,소비자,충주시,충청북도,대한민국,충청,TEC-CO-10000953,사무기기,복사기,"HP Wireless Fax, Laser",734828.4,2,0,205693.2
5991,ID-2015-53784,2016-10-31,2016-11-06,표준 배송,LS-17200,최승준,기업 고객,전주시,전라북도,대한민국,호남,FUR-CH-10003097,가구,의자,"Hon Rocking Chair, Black",286350.822,3,0.27,-15762.978
5992,ID-2015-53784,2016-10-31,2016-11-06,표준 배송,LS-17200,최승준,기업 고객,전주시,전라북도,대한민국,호남,OFF-SU-10003789,사무용품,일반 사무용품,"Fiskars Box Cutter, Steel",18877.752,1,0.47,-2511.648
5993,IN-2015-64487,2016-08-14,2016-08-16,빠른 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-LA-10001292,사무용품,라벨,"Smead File Folder Labels, Adjustable",27662.4,4,0,13464
6004,IN-2015-17615,2016-11-21,2016-11-26,표준 배송,BM-11785,전선아,소비자,안양시,경기도,대한민국,서울경기,OFF-FA-10003745,사무용품,파스너,"Accos Rubber Bands, Metal",51408,3,0,16432.2
6005,IN-2015-17615,2016-11-21,2016-11-26,표준 배송,BM-11785,전선아,소비자,안양시,경기도,대한민국,서울경기,TEC-PH-10002806,사무기기,전화기,"Apple Audio Dock, VoIP",340639.2,2,0,78336
6006,IN-2015-17615,2016-11-21,2016-11-26,표준 배송,BM-11785,전선아,소비자,안양시,경기도,대한민국,서울경기,TEC-AC-10001995,사무기기,악세사리,"Logitech Router, USB",1009922.4,4,0,363528
6007,IN-2015-17615,2016-11-21,2016-11-26,표준 배송,BM-11785,전선아,소비자,안양시,경기도,대한민국,서울경기,FUR-FU-10000422,가구,가구류,"Deflect-O Photo Frame, Black",158814,3,0,14229
6017,ID-2015-14066,2016-03-12,2016-03-16,표준 배송,NS-18505,문태식,소비자,김해시,경상남도,대한민국,영남,TEC-AC-10000269,사무기기,악세사리,"Memorex Numeric Keypad, USB",93026.448,4,0.47,-54465.552
6018,ID-2015-14066,2016-03-12,2016-03-16,표준 배송,NS-18505,문태식,소비자,김해시,경상남도,대한민국,영남,FUR-CH-10004600,가구,의자,"Harbour Creations Chairmat, Red",750556.8,14,0.27,205632
6019,ID-2015-14066,2016-03-12,2016-03-16,표준 배송,NS-18505,문태식,소비자,김해시,경상남도,대한민국,영남,FUR-BO-10003887,가구,책장,"Ikea Floating Shelf Set, Traditional",328381.452,3,0.37,-172020.348
6020,ID-2015-14066,2016-03-12,2016-03-16,표준 배송,NS-18505,문태식,소비자,김해시,경상남도,대한민국,영남,OFF-ST-10004897,사무용품,수납용품,"Tenex Folders, Blue",39316.104,2,0.17,13734.504
6027,IN-2015-13520,2016-02-12,2016-02-15,빠른 배송,CR-12625,신형철,홈 오피스,동구,울산광역시,대한민국,영남,OFF-LA-10000869,사무용품,라벨,"Harbour Creations Removable Labels, Adjustable",49296.6,5,0.1,13647.6
6028,IN-2015-32770,2016-10-07,2016-10-11,표준 배송,AP-10720,백다솜,홈 오피스,논산시,충청남도,대한민국,충청,FUR-FU-10003605,가구,가구류,"Eldon Light Bulb, Durable",68023.8,3,0,30569.4
6029,IN-2015-32770,2016-10-07,2016-10-11,표준 배송,AP-10720,백다솜,홈 오피스,논산시,충청남도,대한민국,충청,TEC-CO-10003951,사무기기,복사기,"HP Copy Machine, High-Speed",497127.6,2,0,109364.4
6030,IN-2015-32770,2016-10-07,2016-10-11,표준 배송,AP-10720,백다솜,홈 오피스,논산시,충청남도,대한민국,충청,TEC-PH-10004358,사무기기,전화기,"Samsung Office Telephone, Cordless",347157,5,0,34578
6031,IN-2015-32770,2016-10-07,2016-10-11,표준 배송,AP-10720,백다솜,홈 오피스,논산시,충청남도,대한민국,충청,TEC-PH-10003856,사무기기,전화기,"Motorola Smart Phone, with Caller ID",2633803.2,4,0,368668.8
6037,ID-2015-24685,2016-11-14,2016-11-19,표준 배송,RD-19720,도형준,소비자,강동구,서울특별시,대한민국,서울경기,OFF-FA-10001650,사무용품,파스너,"OIC Push Pins, Metal",40626.09,5,0.47,-71.91
6038,ID-2015-24685,2016-11-14,2016-11-19,표준 배송,RD-19720,도형준,소비자,강동구,서울특별시,대한민국,서울경기,OFF-SU-10003559,사무용품,일반 사무용품,"Kleencut Ruler, Steel",35030.88,5,0.47,-17295.12
6039,IN-2015-30390,2016-12-31,2017-01-03,특급 배송,JD-16150,서상태,기업 고객,남동구,인천광역시,대한민국,서울경기,FUR-TA-10001531,가구,탁자,"Lesro Training Table, Adjustable Height",1069705.926,9,0.57,-1219143.474
6040,IN-2015-30390,2016-12-31,2017-01-03,특급 배송,JD-16150,서상태,기업 고객,남동구,인천광역시,대한민국,서울경기,OFF-EN-10004486,사무용품,봉투,"GlobeWeis Business Envelopes, Security-Tint",21342.888,2,0.47,-14520.312
6041,IN-2015-30390,2016-12-31,2017-01-03,특급 배송,JD-16150,서상태,기업 고객,남동구,인천광역시,대한민국,서울경기,FUR-CH-10003861,가구,의자,"Novimex Rocking Chair, Set of Two",298614.384,3,0.27,69481.584
6049,IN-2015-44138,2016-06-30,2016-07-07,표준 배송,SB-20290,박민균,기업 고객,서초구,서울특별시,대한민국,서울경기,FUR-CH-10000025,가구,의자,"Office Star Rocking Chair, Set of Two",292046.4,2,0,58384.8
6050,IN-2015-71907,2016-05-05,2016-05-07,빠른 배송,BT-11485,고형진,홈 오피스,영등포구,서울특별시,대한민국,서울경기,OFF-EN-10002434,사무용품,봉투,"Kraft Manila Envelope, Recycled",51591.6,2,0,15973.2
6051,IN-2015-71907,2016-05-05,2016-05-07,빠른 배송,BT-11485,고형진,홈 오피스,영등포구,서울특별시,대한민국,서울경기,FUR-CH-10002412,가구,의자,"Hon Bag Chairs, Black",87148.8,2,0,856.8
6052,IN-2015-71907,2016-05-05,2016-05-07,빠른 배송,BT-11485,고형진,홈 오피스,영등포구,서울특별시,대한민국,서울경기,OFF-SU-10003537,사무용품,일반 사무용품,"Kleencut Scissors, Steel",154866.6,7,0,43268.4
6053,IN-2015-71907,2016-05-05,2016-05-07,빠른 배송,BT-11485,고형진,홈 오피스,영등포구,서울특별시,대한민국,서울경기,TEC-AC-10004478,사무기기,악세사리,"SanDisk Numeric Keypad, Bluetooth",283356,5,0,133110
6061,IN-2015-69282,2016-10-21,2016-10-26,표준 배송,AS-10225,윤소율,기업 고객,영월군,강원도,대한민국,강원,FUR-FU-10000783,가구,가구류,"Advantus Light Bulb, Durable",50930.64,4,0.27,-722.16
6062,IN-2015-69282,2016-10-21,2016-10-26,표준 배송,AS-10225,윤소율,기업 고객,영월군,강원도,대한민국,강원,FUR-FU-10002659,가구,가구류,"Eldon Clock, Black",84169.584,2,0.27,8036.784
6063,IN-2015-35423,2016-06-06,2016-06-11,표준 배송,KN-16390,한민철,기업 고객,남구,울산광역시,대한민국,영남,OFF-FA-10002635,사무용품,파스너,"Accos Thumb Tacks, Metal",38005.2,3,0.1,5416.2
6085,IN-2015-19904,2016-12-25,2016-12-29,표준 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,서울경기,OFF-EN-10001975,사무용품,봉투,"Kraft Business Envelopes, Security-Tint",83844,5,0,10863
6086,IN-2015-19904,2016-12-25,2016-12-29,표준 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,서울경기,OFF-EN-10003231,사무용품,봉투,"Jiffy Business Envelopes, Set of 50",39780,2,0,7527.6
6087,IN-2015-19904,2016-12-25,2016-12-29,표준 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,서울경기,FUR-FU-10000714,가구,가구류,"Tenex Light Bulb, Black",38617.2,2,0,5752.8
6088,IN-2015-19904,2016-12-25,2016-12-29,표준 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,서울경기,TEC-AC-10004012,사무기기,악세사리,"Enermax Flash Drive, Erganomic",80233.2,2,0,33660
6089,IN-2015-19904,2016-12-25,2016-12-29,표준 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,서울경기,OFF-FA-10000248,사무용품,파스너,"Stockwell Rubber Bands, Assorted Sizes",99817.2,7,0,49908.6
6119,IN-2015-61204,2016-12-09,2016-12-15,표준 배송,KW-16570,손보민,소비자,강서구,서울특별시,대한민국,서울경기,TEC-PH-10004682,사무기기,전화기,"Cisco Headset, VoIP",149898.996,2,0.17,9016.596
